model,gridID,n_points,refit,Mu1,Mu2,Sigma1,Sigma2,Nu1,Nu2,Theta,Rho,Kappa1,Kappa2,sigma_e1,sigma_e2,rho_e,Time,TimeCV,cv_status,RB,n,conv
gauss_cor,199,420,FALSE,NA,NA,0.00553074482070961,0.00148997983139545,NA,NA,0,0.215513483942018,1.06793756440007,1.10317991340779,0.00307249503800085,0.0965104206244431,-0.651829912758958,4.23835396975555,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,200,460,FALSE,NA,NA,0.00502220400023114,0.00386086661941608,NA,NA,0,-0.5038713402181,1.1237993992169,1.16792918969657,0.00273713869393224,0.0929939238534903,-0.576498805428872,4.09707606149216,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,201,418,FALSE,NA,NA,0.00458186803721836,7.8509859125231e-4,NA,NA,0,0.35346279051172,1.03276621428813,0.535884162593897,0.00271354035204851,0.0948892101321889,-0.714373755497143,4.12254797288389,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,202,399,FALSE,NA,NA,0.00485270040543488,1.59297656341849e-5,NA,NA,0,-0.175226063953688,1.27675150547219,0.958818775072208,0.00263457007289258,0.113182332386836,-0.78232951619557,4.08554886266037,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,203,445,FALSE,NA,NA,0.00541000657135889,0.0924083760149734,NA,NA,0,-0.655684107357108,1.27957857670339,0.508004056656542,0.00220009081381395,0.101015786242853,-0.737968898153727,3.96852502903177,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,204,419,FALSE,NA,NA,0.0021104307978484,0.0902434011084533,NA,NA,0,-1.28681922388986,0.405911994494168,0.495569011290619,0.00267189777753829,0.103248617493282,-0.739553240885924,4.14998911992267,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,205,480,FALSE,NA,NA,0.00191401619604333,0.0906027050311588,NA,NA,0,-1.70802490562004,0.329261792606338,0.722583705580893,0.00314523197563905,0.104772793967429,-0.761949065084484,6.67693409283956,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,206,415,FALSE,NA,NA,0.00337980070882454,0.101138488529492,NA,NA,0,-1.27591137950536,0.593009948239718,1.00536230207184,0.0026119513509927,0.098762640281171,-0.725709420168659,4.07753976143621,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,207,472,FALSE,NA,NA,0.00419806129931896,0.084574390069955,NA,NA,0,-0.165682193426443,1.16013323801644,0.493982064589313,0.00227915412437908,0.100190417513791,-0.717106369569265,3.96542356968478,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,208,492,FALSE,NA,NA,0.0020685781908021,0.0972396538246274,NA,NA,0,-0.837049099687514,0.482957825895493,0.6925431175347,0.00265884299604972,0.0943613956010221,-0.646160186199704,4.09309210215178,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,209,451,FALSE,NA,NA,0.00652541140049193,0.0968005747768987,NA,NA,0,-0.0122403210474881,0.712903457097062,0.504389409273437,0.0022778389994655,0.0905960781963262,-0.52228312279905,3.98470084294125,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,210,237,FALSE,NA,NA,0.0194600171772047,0.103253670564127,NA,NA,0,0.150162565816412,0.568712425254283,0.384640251445543,0.00225996264554256,0.0947906182705917,-0.392127756897227,3.96761739963183,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,215,233,FALSE,NA,NA,0.0238835969236207,0.0681787675995104,NA,NA,0,0.294204033114374,1.22470125663713,1.08014984688627,0.0146180730570727,0.0321642579160249,-0.108513038906719,3.98920115176726,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,216,421,FALSE,NA,NA,0.0199834726979603,0.06295314940273,NA,NA,0,0.274981279949148,1.38809929521984,1.50989820038442,0.0128394289558611,0.0333438902571664,-0.131777432353583,3.95924712829016,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,217,413,FALSE,NA,NA,0.0190885222712987,0.0519466316905371,NA,NA,0,0.129810010636673,1.64568353285272,1.44382132823424,0.0126074865494124,0.0313623826955603,-0.158619863172223,3.9664284942989,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,218,364,FALSE,NA,NA,0.0161354540664116,0.0380495086241528,NA,NA,0,-0.136444954787615,1.261968770231,1.0500732648535,0.0119302681522396,0.0230182754758699,-0.351645221273484,4.10334877843934,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,219,266,FALSE,NA,NA,0.0145623865896488,0.0327255704783984,NA,NA,0,-0.221241152336873,0.782342677509091,1.04258146241338,0.0101818318589282,0.0199750224463125,-0.541466976070669,4.11721975575167,5.33,CV_done,TRUE,1229,FALSE
gauss_cor,223,164,FALSE,NA,NA,0.0322412950526012,0.242054031925123,NA,NA,0,0.964071568229861,0.978831715900172,0.956666632354901,0.0199804073143063,0.190223712972768,0.603387811476087,3.50839728537809,5.33,CV_done,TRUE,1217,FALSE
gauss_cor,224,255,FALSE,NA,NA,0.0314398014320685,0.23329846235941,NA,NA,0,0.937240770749812,0.903986405053128,1.13042885061575,0.015433122659176,0.148657441239017,0.561378865383666,3.25641865374589,5.33,CV_done,TRUE,1213,FALSE
