"model","gridID","n_points","cv_pdensity_MAE","cv_pdensity_MSE","cv_pdensity_CRPS","cv_pdensity_SCRPS","cv_pdensity_MAE_sd","cv_pdensity_MSE_sd","cv_pdensity_CRPS_sd","cv_pdensity_SCRPS_sd"
"nig_indep",128,476,0.0340292937117593,0.00164535528165743,0.0221009545626161,-0.557416827079017,0.0174587064850048,0.00124955105818218,0.00930054432721217,0.193278218406707
"nig_indep",129,337,0.023963193458527,0.000921434797075255,0.0184552782667265,-0.647676995620865,0.00944421044202149,0.000638771541917893,0.0057644271822416,0.170580437983141
"nig_indep",130,330,0.0228154952727242,0.000765996222768897,0.0172050155869102,-0.668256460448522,0.0122419163648963,0.000650442800320974,0.00765222336155665,0.282111401503323
"nig_indep",131,282,0.0168698979353897,0.000448469742477291,0.0117887782048947,-0.872603132098939,0.00929175271507614,0.00040697334903068,0.00619343267251181,0.276192394589364
"nig_indep",132,353,0.0140045032915656,0.000340746685142821,0.00951768068749652,-0.986039476908548,0.00381063812200674,0.000133882585129811,0.00240901695714223,0.128877118109239
"nig_indep",133,631,0.0100693757554862,0.000170686271129815,0.00716621670571273,-1.12612049446919,0.00290280722760963,6.61282562979607e-05,0.00173294537973742,0.13876831332242
"nig_indep",134,326,0.00895525974926928,0.000128719563434624,0.00626641608110244,-1.19374610463854,0.00235630642706708,4.44968513630418e-05,0.00122398720224234,0.0940800840326056
"nig_indep",135,278,0.00944340654466046,0.000141250004151688,0.00669378120845298,-1.15353746893633,0.00324536754828435,6.71547333008003e-05,0.00196388838812232,0.169066946329828
"nig_indep",136,250,0.00696788480403571,8.21563303438519e-05,0.00497812393054367,-1.31723262348114,0.0030058221379544,5.09445836024348e-05,0.00174243867571404,0.18189990055637
"nig_indep",137,241,0.00672323512875175,6.94972095103232e-05,0.00466428924380314,-1.34034278437777,0.00156492368340921,2.28968601422587e-05,0.000931696771345184,0.110300896706114
"nig_indep",138,151,0.00818050247538505,0.000106184414993222,0.00601491312681354,-1.18837561147537,0.001253122133546,2.21426951963433e-05,0.000630600140954275,0.0400418898421396
"nig_indep",139,209,0.0230202267211257,0.00227569548830682,0.0177469536160255,-0.648159619813747,0.0147427449485647,0.00275375398371639,0.0126356783534826,0.444704601112489
"nig_indep",140,163,0.0231576912342177,0.000885254318587624,0.016248843881594,-0.717015760088116,0.0102759968040734,0.000559011697059227,0.00637376785843802,0.210891342937036
"nig_indep",141,243,0.0363250911482542,0.00191353037794474,0.0251263101996507,-0.490765612527486,0.0180028924663409,0.00154715223685827,0.0101006522529145,0.192507878176995
"nig_indep",142,325,0.0170575738281693,0.000505612032532733,0.0114477532373645,-0.864085471263885,0.00504322164674337,0.00019563462373473,0.00257011435525757,0.0771655021419512
"nig_indep",143,415,0.0117794987874689,0.000216854975627129,0.00861460367633633,-1.01600082768128,0.00232100451237194,5.80054232983191e-05,0.00111380700148944,0.0500180581461454
"nig_indep",144,477,0.0151417984314157,0.00035146526238743,0.0103229868077505,-0.937057303224864,0.00649227578667055,0.000226220996046676,0.00365146669875106,0.15458159145097
"nig_indep",145,520,0.0211480052536814,0.000630417573597246,0.0144929989019082,-0.769859923041997,0.0134197947906373,0.0006102376398334,0.00727951513547056,0.242389942217583
