"model","gridID","n_points","cv_Psal_MAE","cv_Psal_MSE","cv_Psal_CRPS","cv_Psal_SCRPS","cv_Temp_MAE","cv_Temp_MSE","cv_Temp_CRPS","cv_Temp_SCRPS","cv_Psal_MAE_sd","cv_Psal_MSE_sd","cv_Psal_CRPS_sd","cv_Psal_SCRPS_sd","cv_Temp_MAE_sd","cv_Temp_MSE_sd","cv_Temp_CRPS_sd","cv_Temp_SCRPS_sd"
"nig_indep",145,520,0.0249541592686781,0.00111131586044394,0.0171739067345453,-0.667145814005252,0.115061969846635,0.0236297471383695,0.08042271563673,0.0969457595172961,0.000914137024283203,7.06721669765617e-05,0.00115092685209098,0.0239818889996129,0.003442762471482,0.0012616911414049,0.00467810770066323,0.0200383909470536
"nig_indep",146,327,0.0218588938093908,0.000788716032570816,0.0158028574806255,-0.702313395568558,0.10283211458473,0.0190848477680535,0.075605179553585,0.0697328580132601,0.000641467137936041,3.49507134858303e-05,0.000826332002099292,0.0201243233434272,0.00225655458047363,0.000572435957177245,0.00295245946392562,0.0162014049360357
"nig_indep",152,153,0.0550480451925598,0.0082119405297921,0.0405224521754682,0.0462511248794418,0.268300295782904,0.173663116148199,0.195105862951026,0.519375900518941,0.000197732732841888,4.42965512968445e-05,0.000344766789405165,0.00474862346100483,0.00351180055790868,0.00346123495627277,0.00321890638933577,0.0101611285111606
"nig_indep",153,452,0.0502849282342722,0.00653534007329298,0.0393468991058853,-0.244849564321143,0.28895546252691,0.188127380913093,0.216693906662272,0.606227921555941,0.00112809971842817,0.000133597563163928,0.00113646178064212,0.0270029665556982,0.0079624739798141,0.00588338006784598,0.00893526894148424,0.0248520471543808
"nig_indep",154,592,0.0305701843676936,0.00161641950475242,0.0221823595718448,-0.533783695960336,0.169228186637406,0.0481471966333948,0.122600479283513,0.319464158494229,0.000675595424355493,4.37639368309007e-05,0.000859374169766977,0.0219421777051492,0.00405555016863868,0.00142711714182713,0.00478517558607725,0.0191339178440051
"nig_indep",155,130,0.019053496014826,0.00090442722972518,0.0143252124541896,-0.786684981552764,0.143506969986911,0.0378477796650758,0.10259335485091,0.20242550500997,0.000332967419380999,1.91277382364517e-05,0.000428978463341671,0.0200349113511242,0.00261730175263672,0.00098921617091786,0.00301805028471803,0.0160037955703874
"nig_indep",156,842,0.00757030575079166,9.25106592322897e-05,0.00540313410843947,-1.23290547206508,0.124073582520412,0.024741758253775,0.0876665063783022,0.131196481635941,0.000136289505938479,2.36056858961374e-06,0.000177263611211897,0.0177129956943632,0.00218988481408832,0.000672310172844722,0.00260083618793333,0.0142713889296347
"nig_indep",159,191,0.00357216311747335,2.38436090024557e-05,0.00290476057948345,-1.38729056798982,0.0618526973891891,0.00679152840735534,0.0472039903554924,-0.10806888126207,8.54573749087642e-05,9.11632745078121e-07,7.61582039035018e-05,0.00702004507784801,0.00100354047629156,0.000162647542923803,0.000996929563905349,0.00563573725589124
"nig_indep",160,481,0.00703295710545736,9.8722454990878e-05,0.00514885646321946,-1.27582290391786,0.14771296607041,0.0378776708526585,0.106430091465383,0.221545180236834,0.000151812844514402,2.69376746151025e-06,0.000162487303680564,0.0133529528043515,0.0021100996512844,0.000762473530326904,0.00267314672252893,0.0146472999385982
"nig_indep",161,416,0.00609833393369803,6.36396428685351e-05,0.00440041708155217,-1.36081380786227,0.1355198247302,0.0313747422177757,0.0957754531128213,0.171686939650192,0.00010168117272574,1.51669923692845e-06,0.000124627336420904,0.0134362054602866,0.00171219610164734,0.000541879242244338,0.00208102799439713,0.0120705114521008
