"model","gridID","n_points","refit","Mu1","Mu2","Sigma1","Sigma2","Nu1","Nu2","Theta","Rho","Kappa1","Kappa2","sigma_e1","sigma_e2","rho_e","Time","TimeCV","cv_status","RB","n","conv"
"nig_cor",152,171,FALSE,0.273788352928694,0.154510327994959,0.229592788778766,1.14764195027253,0.656238267685423,1.02398484802907,0,0.281185035438915,0.796563076938527,0.174917943649056,0.0735278812644926,0.213960540476143,0.033250135975528,1.49571385529306,49.24,"CV_done",TRUE,450,FALSE
"nig_cor",153,412,FALSE,-0.0838483892836678,0.283065306583484,0.232605759039262,0.94688147386283,0.241009813678371,0.990429725536272,0,0.101949925470431,0.85379887442524,0.122550585303731,0.101231637381491,0.345827511285449,0.0839296670136265,3.47506827200177,49.24,"CV_done",TRUE,1213,FALSE
"nig_cor",154,595,FALSE,-0.118920514141578,-0.527306439694254,0.396977268146667,0.723152766154328,0.0595249834199461,0.947053572506519,0,0.0394986581665824,1.04452063788991,0.136747880475545,0.190701187510139,0.319428530025942,0.128800639002394,2.96077686914415,49.24,"CV_done",TRUE,1212,FALSE
"nig_cor",155,118,FALSE,-0.646410670134599,-0.341640782457255,0.47296766190646,0.843705890478904,0.661443657891828,0.912518742221951,0,0.301331713034275,1.31260860834728,0.160758081834606,0.291393467876745,0.27899440875612,0.276199437055869,13.4656554552582,49.24,"CV_done",TRUE,1220,TRUE
"nig_cor",156,863,FALSE,-0.805688718889799,-0.148708695441438,0.442858525186091,0.839664461077106,0.502701295369432,0.468413177629322,0,0.336221044890456,1.38900221632724,0.15116514706085,0.429952230792193,0.347371166818399,0.333029573343488,1.55625066124455,49.24,"CV_done",TRUE,1212,TRUE
"nig_cor",159,199,FALSE,-0.108055344428691,-0.173137234563252,0.280612576046713,1.53472352604014,0.530576101329447,0.756135406388688,0,-0.408377303626057,0.844453696861026,0.319973638954528,0.100438238003226,0.327004105982412,-0.541210604690398,3.13859113702344,49.24,"CV_done",TRUE,1216,FALSE
"nig_cor",160,555,FALSE,-0.23330711642311,-0.466509131710336,0.21983164203397,0.806336526302491,0.794170919747478,0.814059930630178,0,-0.225315218076981,0.479848749686418,0.184080718013083,0.0969790985445382,0.41606015473252,-0.384012552662272,10.3896875320541,49.24,"CV_done",TRUE,1214,TRUE
"nig_cor",161,436,FALSE,-0.306890907907261,-0.848189278896018,0.196490871666091,0.293131485866177,0.681577361723408,0.34949599291734,0,-0.100375390887211,0.332779109697624,0.131803133068107,0.0931036356131321,0.343942574361521,-0.215796325553759,2.87471338228771,49.24,"CV_done",TRUE,1215,FALSE
"nig_cor",162,314,FALSE,0.0999830159695815,-0.252968356868283,0.220660693539498,0.466959702048158,1.02637083388004,0.648454304724523,0,-0.109884198072923,0.341660095740252,0.13847589710922,0.104480926681397,0.223069789692116,-0.198693389449209,1.08427104195787,49.24,"CV_done",TRUE,1215,TRUE
"nig_cor",163,295,FALSE,0.465659064480849,-0.418099656406176,0.215661350854396,0.455034325689889,0.693878196263152,0.888296518147736,0,-0.227387208257784,0.313932957893115,0.127541049825969,0.115094706956875,0.192731949900491,-0.236175019835075,2.95650966387932,49.24,"CV_done",TRUE,1222,FALSE
"nig_cor",164,315,FALSE,0.233940728481605,-0.142048572723846,0.267839435188504,0.556233127524871,0.546448929735178,0.685183894707225,0,-0.325450870736412,0.304395323537799,0.14105732418564,0.123160892062198,0.20322241182415,-0.192905229545654,2.7893878538879,49.24,"CV_done",TRUE,1221,FALSE
"nig_cor",165,437,FALSE,0.104296884528632,-0.158736786458999,0.265054885334025,0.61682736438161,0.727580053818391,1.0819850806643,0,-0.216980671965474,0.300476081866692,0.14125430948998,0.128243489842781,0.234222191474486,-0.191795512047304,2.80537832676812,49.24,"CV_done",TRUE,1220,FALSE
"nig_cor",166,391,FALSE,-0.159896720909161,-0.279433624896209,0.236890097193879,0.648494669730142,0.902657657940687,0.826935882400925,0,0.0534725836313982,0.292970922456196,0.124113963204038,0.129052762551959,0.261009838606025,-0.259664192704942,2.89542310689059,49.24,"CV_done",TRUE,1215,FALSE
"nig_cor",167,331,FALSE,-0.201527856403564,-0.281217472313434,0.226290147852561,0.675023935007946,0.628655575582722,0.872754463516048,0,-0.0183459965852728,0.356825004738371,0.133508424793143,0.129961761324857,0.298978852402661,-0.223954052642529,2.99815094175438,49.24,"CV_done",TRUE,1216,FALSE
"nig_cor",168,370,FALSE,-0.244219841559871,-0.549830055791003,0.196719351070667,0.64213245423204,0.82524502393707,1.04784467276733,0,-0.0427315058222354,0.335862571122947,0.149294891315629,0.133152332155235,0.341840806140131,-0.209094330506158,2.78412582164561,49.24,"CV_done",TRUE,1214,FALSE
"nig_cor",169,262,FALSE,0.036159596127205,-0.358446663604446,0.19951641536023,0.711278995365545,1.21919064284167,0.853475694373756,0,-0.0466513271657006,0.364878238994764,0.126142384929356,0.145952187892479,0.449344467832659,-0.197009040777795,2.60863452345961,49.24,"CV_done",TRUE,1222,FALSE
"nig_cor",17,191,FALSE,0.029046919933313,0.15576218809436,0.18782021224982,1.59383191449697,0.207419000755922,0.710733772471577,0,0.549293874548997,0.361002637323671,0.190034501894413,0.0324221975224469,0.355694682309434,0.614810013457313,3.85568070417477,49.24,"CV_done",TRUE,2321,TRUE
"nig_cor",170,287,FALSE,-0.14252187810686,-0.496985171135277,0.242314506324718,0.705670233755301,1.03229698286907,0.999699921588782,0,-0.152885247723371,0.336046534367975,0.136098560000252,0.160883649821264,0.497699686603909,-0.201165692717185,2.99727549148379,49.24,"CV_done",TRUE,1218,FALSE
"nig_cor",171,423,FALSE,-0.456394806290881,-0.545104297670379,0.273646879829401,0.724886381570458,1.1252805638369,0.7138886712501,0,-0.413064629995444,0.367369274262779,0.170846258049625,0.182551902564586,0.469550091687571,-0.243618630439116,2.80790529546362,49.24,"CV_done",TRUE,1213,FALSE
"nig_cor",172,414,FALSE,-0.0295382060068452,0.0624946127250065,0.325160667615505,0.834311193451645,0.931388238469496,0.484271792171427,0,-0.455652718593331,0.509447281357678,0.188302806273557,0.208346412851109,0.48361461781559,-0.340375859818148,2.96126183394481,49.24,"CV_done",TRUE,1213,FALSE
"nig_cor",173,391,FALSE,-0.264935487699107,-0.293197109403001,0.371760300585266,0.940420604894315,0.640185462265183,0.531744988501231,0,-0.689941291233243,0.520927179108625,0.251571186849196,0.26643933786613,0.674415493482406,-0.416247755156552,2.87155592639965,49.24,"CV_done",TRUE,1217,FALSE
"nig_cor",174,154,FALSE,-0.480287028885408,-0.751620049509749,0.507813559947267,0.736246671341128,0.42796197582142,0.457032344670311,0,-0.600595312674527,1.08520784606834,0.268490009243645,0.448262848029926,0.880903983499826,-0.566534318803106,2.09261028003086,49.24,"CV_done",TRUE,1219,TRUE
"nig_cor",175,141,FALSE,-0.00271348751281592,0.335401586465678,1.46861296908654,1.67654734812429,0.133997248354982,0.099526701679355,0,-0.142658817396239,2.70987719229508,2.41066333620672,0.376654139675545,0.427107988711169,-0.80284883323624,1.00915541072687,49.24,"CV_done",TRUE,449,FALSE
"nig_cor",177,202,FALSE,-0.508206307488742,-0.181785145018239,0.597069185743092,0.453588505354955,0.816137076355871,0.813520276095163,0,-0.448891449996108,0.453098171408572,0.126373597959398,0.262092899017971,0.240024697114974,-0.00162629309875523,2.84892330014043,49.24,"CV_done",TRUE,1220,FALSE
"nig_cor",178,278,FALSE,-0.129758728991453,-0.474218533170032,0.46918935363596,0.433426758598211,0.410747408641133,0.92041405819546,0,-0.5122311715183,0.546625465670062,0.157361159458255,0.199613203873767,0.241288949682488,-0.0251157292178093,3.0130089694841,49.24,"CV_done",TRUE,1221,FALSE
"nig_cor",179,284,FALSE,-0.621128631416653,-0.756334024099693,0.254781781213727,0.369581517780425,0.855948943076777,0.524036108658273,0,-0.410369906151326,0.578186884050916,0.12853878731372,0.141275626911958,0.332804857263703,-0.20992881074033,2.78845795051091,49.24,"CV_done",TRUE,1218,FALSE
"nig_cor",18,976,FALSE,0.0597901608173501,0.382114477474496,0.188096155127483,1.47996537615733,0.177089085218046,0.775338002666301,0,0.386455241476343,0.216172806473251,0.200572411514234,0.0557372839271859,0.402610529445391,0.561928071900534,4.30138695275618,49.24,"CV_done",TRUE,2321,FALSE
"nig_cor",180,627,FALSE,-0.459349458330621,-0.781395057799836,0.25885431828214,0.38276113830012,0.685111180353044,0.254230290987,0,-0.496905977092286,0.545692213850443,0.153880887434899,0.160364741135361,0.454301570154956,-0.323058100847752,2.87142906370538,49.24,"CV_done",TRUE,1213,FALSE
"nig_cor",181,204,FALSE,-0.426776626671165,-0.87012370819082,0.262311419756209,0.418395265512524,0.689455532899437,0.270367276095232,0,-0.673607406499234,0.457927385741924,0.18587857377695,0.18900709258599,0.47911561202589,-0.336638108541901,2.90900065310299,49.24,"CV_done",TRUE,1220,FALSE
"nig_cor",187,128,FALSE,-0.044042562935037,-0.566767405933184,0.174180194769386,0.837212694042901,0.985193880815455,0.91273071475977,0,-0.201374447579772,0.256915103748888,0.255334889509032,0.112311364277638,0.429784681174079,0.204002928066829,3.73437839937155,49.24,"CV_done",TRUE,1229,FALSE
"nig_cor",188,260,FALSE,-0.338245448501772,-0.300687621813232,0.208847816629856,0.783136771953731,0.874392654549433,0.920983212606939,0,-0.142548125052062,0.353049970024616,0.196083521991267,0.143895496821386,0.397527316610796,0.11442522723338,18.8717970969942,49.24,"CV_done",TRUE,1229,TRUE
